trip,mark,length,weight,species,year,site,river
1,0,398.78,589.55,RBT,2000,Vig,Ruby
1,0,360.68,498.85,RBT,2000,Vig,Ruby
1,0,297.18,317.45,RBT,2000,Vig,Ruby
1,0,241.3,126.98,RBT,2000,Vig,Ruby
1,0,355.6,408.15,RBT,2000,Vig,Ruby
1,0,332.74,344.66,RBT,2000,Vig,Ruby
1,0,299.72,253.96,RBT,2000,Vig,Ruby
1,0,330.2,344.66,RBT,2000,Vig,Ruby
1,0,347.98,399.08,RBT,2000,Vig,Ruby
1,0,332.74,385.475,RBT,2000,Vig,Ruby
1,0,396.24,589.55,RBT,2000,Vig,Ruby
1,0,228.6,126.98,RBT,2000,Vig,Ruby
1,0,243.84,126.98,RBT,2000,Vig,Ruby
1,0,297.18,217.68,RBT,2000,Vig,Ruby
1,0,223.52,99.77,RBT,2000,Vig,Ruby
1,0,228.6,99.77,RBT,2000,Vig,Ruby
1,0,248.92,126.98,RBT,2000,Vig,Ruby
1,0,269.24,190.47,RBT,2000,Vig,Ruby
1,0,198.12,72.56,RBT,2000,Vig,Ruby
1,0,236.22,145.12,RBT,2000,Vig,Ruby
1,0,220.98,108.84,RBT,2000,Vig,Ruby
1,0,256.54,172.33,RBT,2000,Vig,Ruby
1,0,264.16,163.26,RBT,2000,Vig,Ruby
1,0,205.74,72.56,RBT,2000,Vig,Ruby
1,0,180.34,45.35,RBT,2000,Vig,Ruby
1,0,180.34,49.885,RBT,2000,Vig,Ruby
1,0,251.46,190.47,RBT,2000,Vig,Ruby
1,0,157.48,36.28,RBT,2000,Vig,Ruby
1,0,317.5,272.1,RBT,2000,Vig,Ruby
1,0,279.4,208.61,RBT,2000,Vig,Ruby
1,0,330.2,344.66,RBT,2000,Vig,Ruby
1,0,203.2,77.095,RBT,2000,Vig,Ruby
1,0,203.2,63.49,RBT,2000,Vig,Ruby
1,0,203.2,90.7,RBT,2000,Vig,Ruby
1,0,160.02,36.28,RBT,2000,Vig,Ruby
1,0,165.1,45.35,RBT,2000,Vig,Ruby
1,0,279.4,199.54,RBT,2000,Vig,Ruby
1,0,172.72,45.35,RBT,2000,Vig,Ruby
1,0,246.38,158.725,RBT,2000,Vig,Ruby
1,0,175.26,45.35,RBT,2000,Vig,Ruby
1,0,165.1,36.28,RBT,2000,Vig,Ruby
1,0,180.34,54.42,RBT,2000,Vig,Ruby
1,0,182.88,49.885,RBT,2000,Vig,Ruby
1,0,205.74,72.56,RBT,2000,Vig,Ruby
1,0,177.8,49.885,RBT,2000,Vig,Ruby
1,0,91.44,9.07,RBT,2000,Vig,Ruby
1,0,309.88,317.45,RBT,2000,Vig,Ruby
1,0,317.5,353.73,RBT,2000,Vig,Ruby
1,0,297.18,281.17,RBT,2000,Vig,Ruby
1,0,271.78,190.47,RBT,2000,Vig,Ruby
1,0,274.32,217.68,RBT,2000,Vig,Ruby
1,0,368.3,553.27,RBT,2000,Vig,Ruby
1,0,314.96,326.52,RBT,2000,Vig,Ruby
1,0,386.08,589.55,RBT,2000,Vig,Ruby
1,0,281.94,263.03,RBT,2000,Vig,Ruby
1,0,314.96,308.38,RBT,2000,Vig,Ruby
1,0,363.22,498.85,RBT,2000,Vig,Ruby
1,0,332.74,371.87,RBT,2000,Vig,Ruby
1,0,299.72,362.8,RBT,2000,Vig,Ruby
1,0,299.72,263.03,RBT,2000,Vig,Ruby
1,0,340.36,380.94,RBT,2000,Vig,Ruby
1,0,259.08,172.33,RBT,2000,Vig,Ruby
1,0,309.88,272.1,RBT,2000,Vig,Ruby
1,0,289.56,272.1,RBT,2000,Vig,Ruby
1,0,289.56,249.425,RBT,2000,Vig,Ruby
1,0,264.16,181.4,RBT,2000,Vig,Ruby
1,0,269.24,190.47,RBT,2000,Vig,Ruby
1,0,284.48,272.1,RBT,2000,Vig,Ruby
1,0,254,172.33,RBT,2000,Vig,Ruby
1,0,241.3,172.33,RBT,2000,Vig,Ruby
1,0,226.06,117.91,RBT,2000,Vig,Ruby
1,0,243.84,136.05,RBT,2000,Vig,Ruby
1,0,231.14,136.05,RBT,2000,Vig,Ruby
1,0,266.7,190.47,RBT,2000,Vig,Ruby
1,0,297.18,285.705,RBT,2000,Vig,Ruby
1,0,208.28,99.77,RBT,2000,Vig,Ruby
1,0,195.58,72.56,RBT,2000,Vig,Ruby
1,0,175.26,54.42,RBT,2000,Vig,Ruby
1,0,172.72,49.885,RBT,2000,Vig,Ruby
1,0,198.12,86.165,RBT,2000,Vig,Ruby
1,0,139.7,36.28,RBT,2000,Vig,Ruby
1,0,187.96,63.49,RBT,2000,Vig,Ruby
1,0,287.02,217.68,RBT,2000,Vig,Ruby
1,0,269.24,181.4,RBT,2000,Vig,Ruby
1,0,337.82,344.66,RBT,2000,Vig,Ruby
1,0,210.82,90.7,RBT,2000,Vig,Ruby
1,0,355.6,453.5,RBT,2000,Vig,Ruby
1,0,251.46,136.05,RBT,2000,Vig,Ruby
1,0,236.22,104.305,RBT,2000,Vig,Ruby
1,0,292.1,235.82,RBT,2000,Vig,Ruby
1,0,233.68,108.84,RBT,2000,Vig,Ruby
1,0,299.72,281.17,RBT,2000,Vig,Ruby
1,0,276.86,199.54,RBT,2000,Vig,Ruby
1,0,281.94,244.89,RBT,2000,Vig,Ruby
1,0,276.86,190.47,RBT,2000,Vig,Ruby
1,0,322.58,321.985,RBT,2000,Vig,Ruby
1,0,320.04,299.31,RBT,2000,Vig,Ruby
1,0,340.36,399.08,RBT,2000,Vig,Ruby
1,0,419.1,680.25,RBT,2000,Vig,Ruby
1,0,386.08,557.805,RBT,2000,Vig,Ruby
1,0,223.52,90.7,RBT,2000,Vig,Ruby
1,0,241.3,136.05,RBT,2000,Vig,Ruby
1,0,337.82,408.15,RBT,2000,Vig,Ruby
1,0,292.1,226.75,RBT,2000,Vig,Ruby
1,0,172.72,54.42,RBT,2000,Vig,Ruby
1,0,203.2,77.095,RBT,2000,Vig,Ruby
1,0,276.86,190.47,RBT,2000,Vig,Ruby
1,0,347.98,408.15,RBT,2000,Vig,Ruby
1,0,256.54,145.12,RBT,2000,Vig,Ruby
1,0,210.82,81.63,RBT,2000,Vig,Ruby
1,0,274.32,172.33,RBT,2000,Vig,Ruby
1,0,190.5,72.56,RBT,2000,Vig,Ruby
1,0,208.28,99.77,RBT,2000,Vig,Ruby
1,0,190.5,72.56,RBT,2000,Vig,Ruby
1,0,281.94,235.82,RBT,2000,Vig,Ruby
1,0,403.86,544.2,RBT,2000,Vig,Ruby
1,0,264.16,163.26,RBT,2000,Vig,Ruby
1,0,312.42,317.45,RBT,2000,Vig,Ruby
1,0,203.2,81.63,RBT,2000,Vig,Ruby
1,0,309.88,290.24,RBT,2000,Vig,Ruby
1,0,284.48,226.75,RBT,2000,Vig,Ruby
1,0,281.94,217.68,RBT,2000,Vig,Ruby
1,0,215.9,117.91,RBT,2000,Vig,Ruby
1,0,276.86,190.47,RBT,2000,Vig,Ruby
1,0,355.6,435.36,RBT,2000,Vig,Ruby
1,0,386.08,535.13,RBT,2000,Vig,Ruby
1,0,317.5,353.73,RBT,2000,Vig,Ruby
1,0,238.76,149.655,RBT,2000,Vig,Ruby
1,0,208.28,90.7,RBT,2000,Vig,Ruby
1,0,254,181.4,RBT,2000,Vig,Ruby
1,0,309.88,263.03,RBT,2000,Vig,Ruby
1,0,360.68,498.85,RBT,2000,Vig,Ruby
1,0,297.18,253.96,RBT,2000,Vig,Ruby
1,0,259.08,172.33,RBT,2000,Vig,Ruby
1,0,340.36,362.8,RBT,2000,Vig,Ruby
1,0,345.44,435.36,RBT,2000,Vig,Ruby
1,0,358.14,516.99,RBT,2000,Vig,Ruby
1,0,355.6,448.965,RBT,2000,Vig,Ruby
1,0,309.88,362.8,RBT,2000,Vig,Ruby
1,0,281.94,226.75,RBT,2000,Vig,Ruby
1,0,304.8,272.1,RBT,2000,Vig,Ruby
1,0,261.62,204.075,RBT,2000,Vig,Ruby
1,0,302.26,263.03,RBT,2000,Vig,Ruby
1,0,274.32,181.4,RBT,2000,Vig,Ruby
1,0,289.56,235.82,RBT,2000,Vig,Ruby
1,0,251.46,149.655,RBT,2000,Vig,Ruby
1,0,259.08,190.47,RBT,2000,Vig,Ruby
1,0,223.52,126.98,RBT,2000,Vig,Ruby
1,0,193.04,81.63,RBT,2000,Vig,Ruby
1,0,238.76,149.655,RBT,2000,Vig,Ruby
1,0,167.64,49.885,RBT,2000,Vig,Ruby
1,0,195.58,63.49,RBT,2000,Vig,Ruby
1,0,340.36,435.36,RBT,2000,Vig,Ruby
1,0,294.64,217.68,RBT,2000,Vig,Ruby
1,0,269.24,217.68,RBT,2000,Vig,Ruby
1,0,279.4,190.47,RBT,2000,Vig,Ruby
1,0,259.08,204.075,RBT,2000,Vig,Ruby
1,0,266.7,217.68,RBT,2000,Vig,Ruby
1,0,299.72,263.03,RBT,2000,Vig,Ruby
1,0,271.78,217.68,RBT,2000,Vig,Ruby
1,0,269.24,204.075,RBT,2000,Vig,Ruby
1,0,231.14,126.98,RBT,2000,Vig,Ruby
1,0,284.48,249.425,RBT,2000,Vig,Ruby
1,0,213.36,99.77,RBT,2000,Vig,Ruby
1,0,251.46,140.585,RBT,2000,Vig,Ruby
1,0,342.9,380.94,RBT,2000,Vig,Ruby
1,0,271.78,226.75,RBT,2000,Vig,Ruby
1,0,292.1,235.82,RBT,2000,Vig,Ruby
1,0,269.24,253.96,RBT,2000,Vig,Ruby
1,0,228.6,117.91,RBT,2000,Vig,Ruby
1,0,391.16,553.27,RBT,2000,Vig,Ruby
1,0,403.86,653.04,RBT,2000,Vig,Ruby
1,0,335.28,403.615,RBT,2000,Vig,Ruby
1,0,345.44,399.08,RBT,2000,Vig,Ruby
1,0,355.6,453.5,RBT,2000,Vig,Ruby
1,0,289.56,272.1,RBT,2000,Vig,Ruby
1,0,322.58,394.545,RBT,2000,Vig,Ruby
1,0,332.74,349.195,RBT,2000,Vig,Ruby
1,0,327.66,331.055,RBT,2000,Vig,Ruby
1,0,330.2,371.87,RBT,2000,Vig,Ruby
1,0,307.34,276.635,RBT,2000,Vig,Ruby
1,0,393.7,498.85,RBT,2000,Vig,Ruby
1,0,314.96,335.59,RBT,2000,Vig,Ruby
1,0,398.78,594.085,RBT,2000,Vig,Ruby
1,0,294.64,272.1,RBT,2000,Vig,Ruby
1,0,335.28,412.685,RBT,2000,Vig,Ruby
1,0,309.88,331.055,RBT,2000,Vig,Ruby
1,0,304.8,281.17,RBT,2000,Vig,Ruby
1,0,335.28,367.335,RBT,2000,Vig,Ruby
1,0,375.92,580.48,RBT,2000,Vig,Ruby
1,0,274.32,181.4,RBT,2000,Vig,Ruby
1,0,274.32,235.82,RBT,2000,Vig,Ruby
1,0,302.26,267.565,RBT,2000,Vig,Ruby
1,0,297.18,272.1,RBT,2000,Vig,Ruby
1,0,294.64,272.1,RBT,2000,Vig,Ruby
1,0,279.4,240.355,RBT,2000,Vig,Ruby
1,0,345.44,408.15,RBT,2000,Vig,Ruby
1,0,287.02,235.82,RBT,2000,Vig,Ruby
1,0,274.32,204.075,RBT,2000,Vig,Ruby
1,0,297.18,249.425,RBT,2000,Vig,Ruby
1,0,266.7,190.47,RBT,2000,Vig,Ruby
1,0,279.4,226.75,RBT,2000,Vig,Ruby
1,0,287.02,226.75,RBT,2000,Vig,Ruby
1,0,274.32,172.33,RBT,2000,Vig,Ruby
1,0,233.68,136.05,RBT,2000,Vig,Ruby
1,0,205.74,90.7,RBT,2000,Vig,Ruby
1,0,190.5,72.56,RBT,2000,Vig,Ruby
1,0,147.32,45.35,RBT,2000,Vig,Ruby
1,0,142.24,36.28,RBT,2000,Vig,Ruby
1,0,284.48,226.75,RBT,2000,Vig,Ruby
1,0,271.78,213.145,RBT,2000,Vig,Ruby
1,0,302.26,244.89,RBT,2000,Vig,Ruby
1,0,213.36,90.7,RBT,2000,Vig,Ruby
1,0,294.64,253.96,RBT,2000,Vig,Ruby
1,0,228.6,126.98,RBT,2000,Vig,Ruby
1,0,304.8,358.265,RBT,2000,Vig,Ruby
1,0,251.46,136.05,RBT,2000,Vig,Ruby
1,0,287.02,244.89,RBT,2000,Vig,Ruby
1,0,327.66,390.01,RBT,2000,Vig,Ruby
1,0,355.6,462.57,RBT,2000,Vig,Ruby
1,0,292.1,235.82,RBT,2000,Vig,Ruby
1,0,182.88,63.49,RBT,2000,Vig,Ruby
2,0,337.82,371.87,RBT,2000,Vig,Ruby
2,0,233.68,117.91,RBT,2000,Vig,Ruby
2,1,304.8,NA,RBT,2000,Vig,Ruby
2,1,243.84,NA,RBT,2000,Vig,Ruby
2,0,373.38,535.13,RBT,2000,Vig,Ruby
2,0,332.74,390.01,RBT,2000,Vig,Ruby
2,1,276.86,NA,RBT,2000,Vig,Ruby
2,0,259.08,163.26,RBT,2000,Vig,Ruby
2,0,271.78,235.82,RBT,2000,Vig,Ruby
2,0,314.96,263.03,RBT,2000,Vig,Ruby
2,0,256.54,172.33,RBT,2000,Vig,Ruby
2,0,205.74,90.7,RBT,2000,Vig,Ruby
2,1,274.32,NA,RBT,2000,Vig,Ruby
2,0,238.76,136.05,RBT,2000,Vig,Ruby
2,0,327.66,362.8,RBT,2000,Vig,Ruby
2,1,373.38,NA,RBT,2000,Vig,Ruby
2,1,233.68,NA,RBT,2000,Vig,Ruby
2,0,271.78,172.33,RBT,2000,Vig,Ruby
2,0,236.22,117.91,RBT,2000,Vig,Ruby
2,0,203.2,86.165,RBT,2000,Vig,Ruby
2,0,325.12,290.24,RBT,2000,Vig,Ruby
2,1,383.54,NA,RBT,2000,Vig,Ruby
2,0,261.62,181.4,RBT,2000,Vig,Ruby
2,1,317.5,NA,RBT,2000,Vig,Ruby
2,0,363.22,589.55,RBT,2000,Vig,Ruby
2,1,317.5,NA,RBT,2000,Vig,Ruby
2,0,259.08,190.47,RBT,2000,Vig,Ruby
2,0,269.24,217.68,RBT,2000,Vig,Ruby
2,0,419.1,634.9,RBT,2000,Vig,Ruby
2,0,355.6,421.755,RBT,2000,Vig,Ruby
2,0,251.46,131.515,RBT,2000,Vig,Ruby
2,0,256.54,163.26,RBT,2000,Vig,Ruby
2,1,292.1,NA,RBT,2000,Vig,Ruby
2,0,363.22,498.85,RBT,2000,Vig,Ruby
2,0,248.92,149.655,RBT,2000,Vig,Ruby
2,0,370.84,489.78,RBT,2000,Vig,Ruby
2,0,312.42,317.45,RBT,2000,Vig,Ruby
2,0,269.24,190.47,RBT,2000,Vig,Ruby
2,0,370.84,480.71,RBT,2000,Vig,Ruby
2,0,231.14,136.05,RBT,2000,Vig,Ruby
2,0,223.52,72.56,RBT,2000,Vig,Ruby
2,0,195.58,90.7,RBT,2000,Vig,Ruby
2,0,254,54.42,RBT,2000,Vig,Ruby
2,0,294.64,281.17,RBT,2000,Vig,Ruby
2,0,241.3,126.98,RBT,2000,Vig,Ruby
2,0,266.7,158.725,RBT,2000,Vig,Ruby
2,1,259.08,NA,RBT,2000,Vig,Ruby
2,0,187.96,72.56,RBT,2000,Vig,Ruby
2,0,271.78,204.075,RBT,2000,Vig,Ruby
2,0,226.06,136.05,RBT,2000,Vig,Ruby
2,0,233.68,117.91,RBT,2000,Vig,Ruby
2,1,215.9,NA,RBT,2000,Vig,Ruby
2,0,190.5,72.56,RBT,2000,Vig,Ruby
2,1,198.12,NA,RBT,2000,Vig,Ruby
2,0,149.86,40.815,RBT,2000,Vig,Ruby
2,0,210.82,86.165,RBT,2000,Vig,Ruby
2,1,195.58,NA,RBT,2000,Vig,Ruby
2,0,210.82,95.235,RBT,2000,Vig,Ruby
2,0,193.04,86.165,RBT,2000,Vig,Ruby
2,0,187.96,72.56,RBT,2000,Vig,Ruby
2,0,182.88,72.56,RBT,2000,Vig,Ruby
2,1,165.1,NA,RBT,2000,Vig,Ruby
2,0,165.1,54.42,RBT,2000,Vig,Ruby
2,0,172.72,68.025,RBT,2000,Vig,Ruby
2,0,144.78,45.35,RBT,2000,Vig,Ruby
2,0,198.12,81.63,RBT,2000,Vig,Ruby
2,1,358.14,NA,RBT,2000,Vig,Ruby
2,1,297.18,NA,RBT,2000,Vig,Ruby
2,1,248.92,NA,RBT,2000,Vig,Ruby
2,0,254,108.84,RBT,2000,Vig,Ruby
2,1,177.8,NA,RBT,2000,Vig,Ruby
2,1,243.84,NA,RBT,2000,Vig,Ruby
2,1,256.54,NA,RBT,2000,Vig,Ruby
2,0,226.06,68.025,RBT,2000,Vig,Ruby
2,1,332.74,NA,RBT,2000,Vig,Ruby
2,0,287.02,217.68,RBT,2000,Vig,Ruby
2,0,307.34,258.495,RBT,2000,Vig,Ruby
2,0,274.32,158.725,RBT,2000,Vig,Ruby
2,1,322.58,NA,RBT,2000,Vig,Ruby
2,1,246.38,NA,RBT,2000,Vig,Ruby
2,0,185.42,40.815,RBT,2000,Vig,Ruby
2,1,210.82,NA,RBT,2000,Vig,Ruby
2,1,157.48,NA,RBT,2000,Vig,Ruby
2,0,215.9,63.49,RBT,2000,Vig,Ruby
2,1,203.2,NA,RBT,2000,Vig,Ruby
2,0,284.48,204.075,RBT,2000,Vig,Ruby
2,0,248.92,113.375,RBT,2000,Vig,Ruby
2,0,182.88,63.49,RBT,2000,Vig,Ruby
2,1,218.44,NA,RBT,2000,Vig,Ruby
2,0,182.88,31.745,RBT,2000,Vig,Ruby
2,1,165.1,NA,RBT,2000,Vig,Ruby
2,1,203.2,NA,RBT,2000,Vig,Ruby
2,1,259.08,NA,RBT,2000,Vig,Ruby
2,0,383.54,557.805,RBT,2000,Vig,Ruby
2,1,396.24,NA,RBT,2000,Vig,Ruby
2,1,368.3,NA,RBT,2000,Vig,Ruby
2,0,264.16,181.4,RBT,2000,Vig,Ruby
2,1,309.88,NA,RBT,2000,Vig,Ruby
2,1,238.76,NA,RBT,2000,Vig,Ruby
2,0,233.68,172.33,RBT,2000,Vig,Ruby
2,0,365.76,489.78,RBT,2000,Vig,Ruby
2,1,365.76,NA,RBT,2000,Vig,Ruby
2,0,279.4,199.54,RBT,2000,Vig,Ruby
2,0,269.24,199.54,RBT,2000,Vig,Ruby
2,1,312.42,NA,RBT,2000,Vig,Ruby
2,0,332.74,353.73,RBT,2000,Vig,Ruby
2,0,299.72,267.565,RBT,2000,Vig,Ruby
2,0,281.94,217.68,RBT,2000,Vig,Ruby
2,0,220.98,117.91,RBT,2000,Vig,Ruby
2,0,281.94,204.075,RBT,2000,Vig,Ruby
2,1,203.2,NA,RBT,2000,Vig,Ruby
2,0,294.64,240.355,RBT,2000,Vig,Ruby
2,1,175.26,NA,RBT,2000,Vig,Ruby
2,0,241.3,117.91,RBT,2000,Vig,Ruby
2,1,198.12,NA,RBT,2000,Vig,Ruby
2,0,256.54,167.795,RBT,2000,Vig,Ruby
2,1,294.64,NA,RBT,2000,Vig,Ruby
2,1,152.4,NA,RBT,2000,Vig,Ruby
2,1,139.7,NA,RBT,2000,Vig,Ruby
2,0,127,27.21,RBT,2000,Vig,Ruby
2,0,185.42,72.56,RBT,2000,Vig,Ruby
2,1,264.16,NA,RBT,2000,Vig,Ruby
2,0,322.58,380.94,RBT,2000,Vig,Ruby
2,1,378.46,NA,RBT,2000,Vig,Ruby
2,0,314.96,317.45,RBT,2000,Vig,Ruby
2,1,299.72,NA,RBT,2000,Vig,Ruby
2,1,332.74,NA,RBT,2000,Vig,Ruby
2,1,383.54,NA,RBT,2000,Vig,Ruby
2,0,314.96,290.24,RBT,2000,Vig,Ruby
2,0,431.8,789.09,RBT,2000,Vig,Ruby
2,1,386.08,NA,RBT,2000,Vig,Ruby
2,0,269.24,172.33,RBT,2000,Vig,Ruby
2,0,269.24,199.54,RBT,2000,Vig,Ruby
2,0,353.06,489.78,RBT,2000,Vig,Ruby
2,1,337.82,NA,RBT,2000,Vig,Ruby
2,1,231.14,NA,RBT,2000,Vig,Ruby
2,1,274.32,NA,RBT,2000,Vig,Ruby
2,0,279.4,199.54,RBT,2000,Vig,Ruby
2,0,276.86,204.075,RBT,2000,Vig,Ruby
2,1,294.64,NA,RBT,2000,Vig,Ruby
2,0,309.88,294.775,RBT,2000,Vig,Ruby
2,1,266.7,NA,RBT,2000,Vig,Ruby
2,0,210.82,99.77,RBT,2000,Vig,Ruby
2,0,304.8,299.31,RBT,2000,Vig,Ruby
2,1,335.28,NA,RBT,2000,Vig,Ruby
2,1,294.64,NA,RBT,2000,Vig,Ruby
2,1,182.88,NA,RBT,2000,Vig,Ruby
2,0,177.8,54.42,RBT,2000,Vig,Ruby
2,0,172.72,54.42,RBT,2000,Vig,Ruby
2,0,157.48,45.35,RBT,2000,Vig,Ruby
2,1,190.5,NA,RBT,2000,Vig,Ruby
2,0,231.14,117.91,RBT,2000,Vig,Ruby
2,0,226.06,149.655,RBT,2000,Vig,Ruby
2,0,101.6,18.14,RBT,2000,Vig,Ruby
2,0,320.04,380.94,RBT,2000,Vig,Ruby
2,0,332.74,417.22,RBT,2000,Vig,Ruby
2,0,414.02,716.53,RBT,2000,Vig,Ruby
2,0,325.12,371.87,RBT,2000,Vig,Ruby
2,1,358.14,NA,RBT,2000,Vig,Ruby
2,0,269.24,195.005,RBT,2000,Vig,Ruby
2,1,223.52,NA,RBT,2000,Vig,Ruby
2,1,274.32,NA,RBT,2000,Vig,Ruby
2,0,378.46,539.665,RBT,2000,Vig,Ruby
2,0,322.58,349.195,RBT,2000,Vig,Ruby
2,0,292.1,235.82,RBT,2000,Vig,Ruby
2,0,375.92,535.13,RBT,2000,Vig,Ruby
2,1,289.56,NA,RBT,2000,Vig,Ruby
2,0,320.04,317.45,RBT,2000,Vig,Ruby
2,0,381,516.99,RBT,2000,Vig,Ruby
2,0,284.48,235.82,RBT,2000,Vig,Ruby
2,1,274.32,NA,RBT,2000,Vig,Ruby
2,0,274.32,226.75,RBT,2000,Vig,Ruby
2,1,355.6,NA,RBT,2000,Vig,Ruby
2,0,281.94,190.47,RBT,2000,Vig,Ruby
2,1,271.78,NA,RBT,2000,Vig,Ruby
2,0,360.68,458.035,RBT,2000,Vig,Ruby
2,1,340.36,NA,RBT,2000,Vig,Ruby
2,1,304.8,NA,RBT,2000,Vig,Ruby
2,1,327.66,NA,RBT,2000,Vig,Ruby
2,1,269.24,NA,RBT,2000,Vig,Ruby
2,1,264.16,NA,RBT,2000,Vig,Ruby
2,1,241.3,NA,RBT,2000,Vig,Ruby
2,1,271.78,NA,RBT,2000,Vig,Ruby
2,1,370.84,NA,RBT,2000,Vig,Ruby
2,1,304.8,NA,RBT,2000,Vig,Ruby
2,1,289.56,NA,RBT,2000,Vig,Ruby
2,0,297.18,226.75,RBT,2000,Vig,Ruby
2,1,264.16,NA,RBT,2000,Vig,Ruby
2,1,353.06,NA,RBT,2000,Vig,Ruby
2,1,320.04,NA,RBT,2000,Vig,Ruby
2,1,309.88,NA,RBT,2000,Vig,Ruby
2,0,304.8,290.24,RBT,2000,Vig,Ruby
2,0,254,140.585,RBT,2000,Vig,Ruby
2,1,241.3,NA,RBT,2000,Vig,Ruby
2,0,317.5,272.1,RBT,2000,Vig,Ruby
2,0,261.62,149.655,RBT,2000,Vig,Ruby
2,1,274.32,NA,RBT,2000,Vig,Ruby
2,1,304.8,NA,RBT,2000,Vig,Ruby
2,0,363.22,535.13,RBT,2000,Vig,Ruby
2,1,314.96,NA,RBT,2000,Vig,Ruby
2,1,289.56,NA,RBT,2000,Vig,Ruby
2,1,386.08,NA,RBT,2000,Vig,Ruby
2,1,279.4,NA,RBT,2000,Vig,Ruby
2,1,287.02,NA,RBT,2000,Vig,Ruby
2,0,238.76,117.91,RBT,2000,Vig,Ruby
2,1,292.1,NA,RBT,2000,Vig,Ruby
2,0,264.16,149.655,RBT,2000,Vig,Ruby
2,0,228.6,108.84,RBT,2000,Vig,Ruby
2,1,167.64,NA,RBT,2000,Vig,Ruby
2,1,205.74,NA,RBT,2000,Vig,Ruby
2,0,167.64,36.28,RBT,2000,Vig,Ruby
2,1,208.28,NA,RBT,2000,Vig,Ruby
2,0,162.56,36.28,RBT,2000,Vig,Ruby
2,0,137.16,22.675,RBT,2000,Vig,Ruby
2,0,147.32,31.745,RBT,2000,Vig,Ruby
2,0,396.24,634.9,RBT,2000,Vig,Ruby
2,0,439.42,857.115,RBT,2000,Vig,Ruby
2,1,330.2,NA,RBT,2000,Vig,Ruby
2,1,312.42,NA,RBT,2000,Vig,Ruby
2,1,299.72,NA,RBT,2000,Vig,Ruby
2,1,347.98,NA,RBT,2000,Vig,Ruby
2,0,297.18,263.03,RBT,2000,Vig,Ruby
2,1,297.18,NA,RBT,2000,Vig,Ruby
2,0,256.54,167.795,RBT,2000,Vig,Ruby
2,0,314.96,326.52,RBT,2000,Vig,Ruby
2,0,421.64,716.53,RBT,2000,Vig,Ruby
2,1,401.32,NA,RBT,2000,Vig,Ruby
2,1,281.94,NA,RBT,2000,Vig,Ruby
2,0,307.34,326.52,RBT,2000,Vig,Ruby
2,1,337.82,NA,RBT,2000,Vig,Ruby
2,0,289.56,235.82,RBT,2000,Vig,Ruby
2,1,294.64,NA,RBT,2000,Vig,Ruby
2,0,345.44,380.94,RBT,2000,Vig,Ruby
2,0,259.08,163.26,RBT,2000,Vig,Ruby
2,0,391.16,634.9,RBT,2000,Vig,Ruby
2,1,332.74,NA,RBT,2000,Vig,Ruby
2,0,322.58,349.195,RBT,2000,Vig,Ruby
2,1,312.42,NA,RBT,2000,Vig,Ruby
2,0,307.34,258.495,RBT,2000,Vig,Ruby
2,0,312.42,317.45,RBT,2000,Vig,Ruby
2,1,403.86,NA,RBT,2000,Vig,Ruby
2,1,276.86,NA,RBT,2000,Vig,Ruby
2,1,355.6,NA,RBT,2000,Vig,Ruby
2,0,391.16,612.225,RBT,2000,Vig,Ruby
2,1,276.86,NA,RBT,2000,Vig,Ruby
2,1,281.94,NA,RBT,2000,Vig,Ruby
2,0,317.5,340.125,RBT,2000,Vig,Ruby
2,1,287.02,NA,RBT,2000,Vig,Ruby
2,1,274.32,NA,RBT,2000,Vig,Ruby
2,0,368.3,575.945,RBT,2000,Vig,Ruby
2,0,375.92,480.71,RBT,2000,Vig,Ruby
2,1,378.46,NA,RBT,2000,Vig,Ruby
2,0,378.46,535.13,RBT,2000,Vig,Ruby
2,0,360.68,530.595,RBT,2000,Vig,Ruby
2,0,307.34,272.1,RBT,2000,Vig,Ruby
2,0,317.5,331.055,RBT,2000,Vig,Ruby
2,1,294.64,NA,RBT,2000,Vig,Ruby
2,1,317.5,NA,RBT,2000,Vig,Ruby
2,1,335.28,NA,RBT,2000,Vig,Ruby
2,0,292.1,272.1,RBT,2000,Vig,Ruby
2,1,238.76,NA,RBT,2000,Vig,Ruby
2,0,271.78,176.865,RBT,2000,Vig,Ruby
2,1,284.48,NA,RBT,2000,Vig,Ruby
2,1,271.78,NA,RBT,2000,Vig,Ruby
2,0,203.2,86.165,RBT,2000,Vig,Ruby
2,0,175.26,54.42,RBT,2000,Vig,Ruby
2,1,149.86,NA,RBT,2000,Vig,Ruby
2,1,144.78,NA,RBT,2000,Vig,Ruby
2,1,317.5,NA,RBT,2000,Vig,Ruby
2,1,271.78,NA,RBT,2000,Vig,Ruby
2,1,304.8,NA,RBT,2000,Vig,Ruby
2,1,287.02,NA,RBT,2000,Vig,Ruby
2,1,264.16,NA,RBT,2000,Vig,Ruby
2,0,147.32,40.815,RBT,2000,Vig,Ruby
2,0,353.06,498.85,RBT,2000,Vig,Ruby
2,1,317.5,NA,RBT,2000,Vig,Ruby
2,1,289.56,NA,RBT,2000,Vig,Ruby
2,1,215.9,NA,RBT,2000,Vig,Ruby
2,0,259.08,163.26,RBT,2000,Vig,Ruby
2,1,335.28,NA,RBT,2000,Vig,Ruby
2,1,363.22,NA,RBT,2000,Vig,Ruby
2,1,307.34,NA,RBT,2000,Vig,Ruby
